Hour,index,key_0,Load,Voltage,Carbon Intensity,Load Shed,Generation,Cost,Emissions,type
4,,55,456.66,-4.092154821494319,,0.0,0.0,0.0,0.0,
4,6.0,56,-0.0,16.815396773397993,,0.0,1200.0,10077.9996,0.0,NUC
4,,57,-0.0,-2.447797356949309,,0.0,0.0,0.0,0.0,
4,,58,-324.7215920293257,-2.247001507196046,,0.0,0.0,0.0,0.0,
4,,59,-0.0,1.6004450906946204,,0.0,0.0,0.0,0.0,
4,7.0,60,-0.0,16.37705745675669,,0.0,0.0,0.0,0.0,NG
4,,61,-298.19509083203144,-7.161419243458113,,0.0,0.0,0.0,0.0,
4,,62,-0.0,-5.230592908375456,,0.0,0.0,0.0,0.0,
4,,63,-0.0,6.579929100456297,,0.0,0.0,0.0,0.0,
4,,64,-0.0,-5.36449545869948,,0.0,0.0,0.0,0.0,
4,8.0,65,-0.0,-7.707168651479151,,0.0,0.0,0.0,0.0,NG
4,,66,179.73,2.5868574236280892,,0.0,0.0,0.0,0.0,
4,,67,-485.0117154952314,-12.257959011242747,,0.0,0.0,0.0,0.0,
4,,68,-0.0,35.57147653455104,,0.0,0.0,0.0,0.0,
4,,69,-0.0,1.5136507001253676,,0.0,0.0,0.0,0.0,
4,,70,114.36,-1.1943515534941298,,0.0,0.0,0.0,0.0,
4,9.0,71,-0.0,16.75505745675673,,0.0,600.0,13510.674,304652.45294117654,COW
4,,72,-35.88557624145646,4.3716146674678384,,0.0,0.0,0.0,0.0,
4,,73,-0.0,-0.31619041577232565,,0.0,0.0,0.0,0.0,
4,,74,-0.0,-0.008753301036904304,,0.0,0.0,0.0,0.0,
4,,75,-0.0,-6.415635918646672,,0.0,0.0,0.0,0.0,
4,,76,-0.0,15.63041996794675,,0.0,0.0,0.0,0.0,
4,,77,-581.904595728264,-9.520040289984536,,0.0,0.0,0.0,0.0,
4,,78,-0.0,-8.741644833917121,,0.0,0.0,0.0,0.0,
4,,79,-0.0,1.180948383479972,,0.0,0.0,0.0,0.0,
4,,80,1299.13,55.70669240455118,,0.0,0.0,0.0,0.0,
